date,US_bonds_01,US_bonds_02,US_bonds_03,US_bonds_04,US_bonds_05,US_bonds_06,US_bonds_07,US_bonds_08,US_bonds_09,US_bonds_10
1982-03-31,-0.17161870932824816,0.7346368510110419,,0.03700770028487201,0.06144900121005262,0.16269083549579083,0.5921871657082438,0.07244066256021121,0.41256483341307654,0.3605840519528985
1982-04-30,0.6347845773267634,1.186636785332564,,0.03135191029595801,0.06751424271238118,0.20539743986081369,0.29259874854598383,0.08386356209793742,0.3566436372957665,0.31565410909508257
1982-05-31,-0.28436811598995293,0.8598167837910377,,0.023545539199092934,0.21173486603687833,0.10563698837047426,0.19050489496031392,0.24425614253924965,0.4151906061211219,0.33004399673220725
1982-06-30,0.6877155139714134,0.732396046344041,,,0.5229980347253558,0.11673086819380413,0.1287281350359596,,0.4210939629177991,0.3225652067013624
1982-07-31,-0.25275572279011266,0.6985962191486653,,0.03946674818255382,0.3679872704801733,,0.7058011885475262,0.10322565224198527,0.4299072653422374,0.3099036193450559
1982-08-31,0.2857823509634662,1.1644029442781485,0.028028483066092506,0.02867081251876976,0.2122723526929948,,0.06081651983061609,0.3982911813547544,0.2925079728629086,0.33201721051784805
1982-09-30,0.5635160308311254,1.3942224339878153,0.01999578935975126,0.03629128378581069,0.6733773148592942,0.7925722722229129,0.5728290662693625,0.3633520162016282,0.3897423227968276,0.3220543835938305
1982-10-31,0.5551808280641096,0.5728869461974461,,0.048261096445294284,0.0797548829104707,0.23008023514771211,0.379861382415485,0.6990519406572688,0.3623070754136503,0.3015731002118869
1982-11-30,0.7153274964274375,0.5601646715378498,,0.4761603854399003,0.5291545507829657,0.07871261939146912,-0.04717309495645331,0.4423704062585002,0.36152125582020445,0.2838625273587064
1982-12-31,0.04226857294376038,0.44459941221263427,0.37762170655801436,0.649790592087451,0.16585400403419898,0.4256475571903481,0.8447481403470866,0.5205474793683343,0.35379944849801465,0.31997446418738795
1983-01-31,2.348748727721404,1.1220763090115553,1.713488003385707,0.05379463266504775,0.028483163423471434,0.10903791082559625,0.47609552098876906,0.5447678172647886,0.32996060101213204,0.3241171638936699
1983-02-28,0.04020886003648645,0.6663365557784087,0.1273935345080775,0.28767644105491885,0.027398974188114347,0.11262438869574283,0.5009464304360186,0.6249194107251137,0.3191766436369849,0.2683283319074553
1983-03-31,2.271793272833728,0.777365558127385,0.2752148260687985,0.1226887388411719,0.041159965570619045,0.01871054091282411,0.06846903141281246,0.41923023534884457,0.3199179894313853,0.27192221090044666
1983-04-30,0.02063955329654814,0.5749013088318441,0.11721824850982408,0.15569143258004675,0.04497548280553387,0.1559649006753356,0.37500955745691894,0.41634971234326973,0.3302450116113025,0.30544962716059887
1983-05-31,-2.3909963043772904,0.6073503517756017,0.11492210546459794,0.3041212095750035,0.016067998971819625,0.10962436676991454,0.07492191759330957,0.6555131622165512,0.34114959706970205,0.3177406698767962
1983-06-30,0.04091652013670973,0.465009470375151,0.07267742768007412,0.24531254408948933,0.051923513956306754,0.03580580196852766,0.38341013416508013,0.5898382215091852,0.3597592391414528,0.29947985774378444
1983-07-31,1.1636342077762805,0.4640454685974175,0.3868718761278364,0.20955446053902893,0.02822217348623867,0.7467043204901336,0.4162995471704964,0.37661628085217286,0.40634439828554036,0.2772810855639097
1983-08-31,1.6835179543660037,0.531756004781824,0.7385962769447724,0.17217642219803064,,0.15275492380867414,0.10998021113063328,0.6037497572235969,0.37146102393785174,0.32075519070376574
1983-09-30,2.4533723975804707,0.322672873846621,1.6601759367711444,0.13628196948282176,0.06191750171094843,0.24817962947553468,0.272941040292765,0.7275624975656315,0.32919079454465777,0.3196703158676274
1983-10-31,0.16294769977369936,0.3177631297027736,1.0040666705733703,0.02932664574129987,0.453406340761153,0.29424322077990456,0.09878615789668864,0.8516441791160821,0.3555927170863155,0.309432446731802
1983-11-30,0.6099666098000341,0.2624318504253735,0.5578171653813562,0.2943015392523341,0.016824792249980777,0.06748554049144706,0.07831546130247083,0.7125900623580222,0.35820341032127023,0.3089332168374912
1983-12-31,0.40460957623139887,0.76591270696199,0.2289127347260814,0.04932357814557433,0.0813539365516347,0.08232256963022513,-0.13937431122584468,0.30456777090514914,0.3530430004577942,0.3085974945409828
1984-01-31,1.0217223012839383,0.6565739884418458,0.07068885890149773,0.05367948199381489,0.004683304376504287,0.06060762300574425,0.2132284179100444,0.6770137077871694,0.3971139409497567,0.3185778387998942
1984-02-29,0.18492201884219323,1.0477280970386647,0.07195631123167699,0.2295986403901659,0.06977845762243938,0.08157671930384809,0.1574086427706143,0.32586643614952554,0.40367668646396626,0.31167597977781775
1984-03-31,0.9058121438900816,0.01026375734960159,0.023540487546610384,0.037854519486808354,0.04731251336491887,1.3733053027508877,0.08169444596181923,1.7581798976080574,0.37415636751592485,0.30832856251356605
1984-04-30,0.4879364591458346,0.9729744408411479,0.06585587812407029,0.03817817893818073,0.04224631107272923,0.05981217575928267,0.08653903911774434,0.916097796474624,0.4253286898790934,0.3327012275805833
1984-05-31,0.5973789864576851,0.5275685254342517,0.4319805800313319,0.04441760543681391,0.04313565130108367,-0.044735893841391414,0.0674777156183534,0.5535137856376259,0.7048306250112922,0.3338603763289951
1984-06-30,0.06088029424996749,0.41288727457650715,-0.08365704917712566,0.006209581556499644,0.7590874370398052,,0.08616471660372595,0.330712284028828,0.4926144561711409,0.33428100279901435
1984-07-31,-0.702327598829512,0.39811925992330305,0.18368376403290118,0.017738282285993296,0.023267685319325215,0.07469903379310101,0.11456588878636054,0.4755385476589125,0.48497973599293415,0.31272024249839353
1984-08-31,0.18829429595459982,0.4050388044885397,0.35856173040261,0.049245675669483444,0.028210700551897398,0.39134626084956564,0.08038209033003718,0.12983445244142744,0.40865946481308074,0.3416592438447339
1984-09-30,0.607808299042489,0.6579463717761014,0.7945137567685774,0.038035482109970147,0.21162038213602608,1.9956448632106805,0.07702087105905905,0.15130387871779372,0.4039278357574378,0.3280091458966402
1984-10-31,0.5933954129974189,0.9818454077055175,0.5107654281682315,0.013917004706620781,0.03774244693287256,0.7724912038383578,0.5209681641706393,0.5942970431747312,0.39502532708095367,0.2946681831476194
1984-11-30,-0.30989621033740367,0.8116288599852383,0.07745146211771108,0.09283085129321891,0.059208250040889907,0.060732634585802074,0.12549545882999405,0.6828660473059176,0.3610814043540569,0.3110963634807675
1984-12-31,,,-0.02630368071876048,0.043378636698776826,0.047047302754940006,,1.033040824066912,0.8645382750013683,0.5890440415154874,0.5366905345510249
1985-01-31,0.42928036766959743,0.6330981845518513,0.8729285363590652,0.025624479574580007,0.043456278577785175,0.04814622743543269,0.6780594604771479,0.5573212468541773,0.32992622630469326,0.3322485984773336
1985-02-28,0.2424948412590155,0.6784906099334402,0.6484599018582313,0.014301921295070344,0.1819865685188794,0.0275428274827771,0.5457532106685445,0.6316283482863191,0.4121668606916745,0.3167517010730219
1985-03-31,0.30307781341096646,0.5762786625289427,0.9525061293818072,0.0622071586370208,0.18212783356634915,0.06905157718820286,0.46734197836158503,0.49517793930627274,0.3910409625981361,0.31380946068322396
1985-04-30,0.7313868372510849,0.3473048946029064,0.4590092647026609,0.016278606269384252,0.05522966716493595,0.07311137689426839,0.3511331900551517,0.4810989591989176,0.358794151602209,0.2911224417435585
1985-05-31,0.3700324625604254,0.6604394924535866,0.8150706920108106,0.034295478604763834,0.05845614984928399,0.7978638215502194,0.5383155433508755,0.36079649645402095,0.31474581686534997,0.3313545919104179
1985-06-30,0.04857738448503712,0.732123497087529,0.08828604296437079,0.0466938355493064,-1.33818053363689,0.8539805923247848,0.4036521098225364,0.4354943260177676,0.31345585717609936,0.32536140562803134
1985-07-31,0.2465449161871876,0.6318279510678828,0.06476452430336996,0.025084594696721228,0.050185491511602585,0.3083166374824601,0.5583094774407918,0.41243383097938874,0.3219568104056594,0.2952237725520921
1985-08-31,0.30739883821042185,0.6682833997950067,0.08360030895756201,0.05247542218768183,0.047030168324210773,0.2393453393104576,0.4254699328023857,0.3628401355481529,0.352166473585926,0.30970190357944466
1985-09-30,0.05172372549920618,0.7287709675197113,0.10587409647793804,0.03434176737690925,0.05103830656322115,0.035316437298219316,0.5098421205195797,0.3444136458487135,0.3316527119534765,0.28250558378535245
1985-10-31,0.06880368358292613,0.9535231587052997,0.07833140431770691,0.045507954903256445,0.04533354130152119,0.1953190641513234,0.3497400601744642,0.3398297298514777,0.3485122033483658,0.3224416745187846
1985-11-30,0.23430442067550453,0.7430997464496206,0.02219779475082927,0.034876735838556557,0.03243976715464153,0.24582780920314232,0.45026725812900725,0.3855481160112527,0.352873319980032,0.3263805631462094
1985-12-31,-0.001743679604826951,0.52291006441225,0.06206658699380875,0.06253201507758321,0.03603107079942805,0.4841219752746846,0.4175084658569921,0.385319544172586,0.3250332004827727,0.38068971785259736
1986-01-31,0.06938394891074506,0.4060228466025864,0.041942359985040825,0.060950683505833325,1.6579450975197245,0.3513892223767758,0.48180250664703345,0.3754792306003123,0.3328979880615031,0.34038319610830914
1986-02-28,0.0685485083522103,0.30169192509133463,0.054492174831925685,0.023814521558825744,0.08518407302996003,0.4446923038083082,0.4078360721709584,0.3371846770821082,0.39666593072272477,0.319588400549392
1986-03-31,0.09401880837560372,0.2477261338751767,0.20043584345730592,0.051513394331443904,0.055046796775351584,0.46328967709412466,0.3689706125896894,0.3172229988198672,0.3420855311430689,0.3161377115616948
1986-04-30,0.07424237373387206,0.7671959189969121,0.03196053898077521,0.06521028135885286,0.11825205182836618,0.5329204536653784,0.31714363977014276,0.29638671379573683,0.3593891532196353,0.3530267241668354
1986-05-31,0.06536806614146741,0.7280678872484563,0.04457833080362237,0.04733325575145703,0.46604919768648984,0.5647952111399762,0.35836196178013013,0.30304289077163854,0.3515422392382788,0.3399500622460271
1986-06-30,0.004864585057480149,0.6630545147377109,0.0577844655101759,0.055775114668277705,0.4716091286325345,0.4748749050461366,0.3624832840861078,0.3253662962136486,0.3570529226735628,0.36040859105853784
